model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,1,137,0.06802721088435375,95.40000000000003,1,0.01,26,0.26,100,0.0004493277792062145,13737
hnp,sweeping,1,138,0.06756756756756756,97.50000000000003,0,0.0,25,0.25,100,0.0005234449228737504,13837
hnp,sweeping,1,139,0.06711409395973154,95.80000000000001,1,0.01,22,0.22,100,0.0004817538830684498,13937
hnp,sweeping,1,140,0.06666666666666667,97.20000000000005,0,0.0,28,0.28,100,0.00028813554177759215,14037
hnp,sweeping,1,141,0.06622516556291391,97.30000000000004,0,0.0,27,0.27,100,0.0002661368389090057,14137
hnp,sweeping,1,142,0.06578947368421052,95.40000000000005,1,0.01,27,0.27,100,0.00029515384398109745,14237
hnp,sweeping,1,143,0.06535947712418301,93.90000000000002,2,0.02,23,0.23,100,0.0002736760785774095,14337
hnp,sweeping,1,144,0.06493506493506493,95.40000000000005,1,0.01,26,0.26,100,0.00027887240255950016,14437
hnp,sweeping,1,145,0.06451612903225806,95.70000000000002,1,0.01,23,0.23,100,0.00033032724575605244,14537
hnp,sweeping,1,146,0.06410256410256411,95.40000000000003,1,0.01,27,0.27,100,0.0002616386093723122,14637
hnp,sweeping,1,147,0.06369426751592357,97.50000000000003,0,0.0,25,0.25,100,0.00024109272788336967,14737
hnp,sweeping,1,148,0.06329113924050632,93.40000000000003,2,0.02,28,0.28,100,0.00040054693075944667,14837
hnp,sweeping,1,149,0.06289308176100629,93.90000000000009,1,0.01,42,0.42,100,0.0014490489696618169,14937
hnp,sweeping,1,150,0.0625,96.50000000000004,0,0.0,35,0.35,100,0.0006641907029552386,15037
hnp,sweeping,1,151,0.06211180124223602,95.20000000000002,1,0.01,29,0.29,100,0.00044506354548502715,15137
hnp,sweeping,1,152,0.0617283950617284,95.30000000000004,1,0.01,28,0.28,100,0.0002833277388708666,15237
hnp,sweeping,1,153,0.06134969325153374,95.30000000000004,1,0.01,27,0.27,100,0.000277799143223092,15337
hnp,sweeping,1,154,0.06097560975609757,95.20000000000005,1,0.01,29,0.29,100,0.0002785718912491575,15437
hnp,sweeping,1,155,0.06060606060606061,97.10000000000002,0,0.0,29,0.29,100,0.000244650969398208,15537
hnp,sweeping,1,156,0.06024096385542168,97.00000000000004,0,0.0,30,0.3,100,0.00024246819266409146,15637
hnp,sweeping,1,157,0.059880239520958084,91.30000000000001,3,0.03,30,0.3,100,0.0002265635580988601,15737
hnp,sweeping,1,158,0.05952380952380952,95.80000000000004,1,0.01,23,0.23,100,0.0005492480871180306,15837
hnp,sweeping,1,159,0.0591715976331361,97.40000000000003,0,0.0,26,0.26,100,0.00040295552505995144,15937
hnp,sweeping,1,160,0.058823529411764705,93.80000000000001,2,0.02,23,0.23,100,0.0002852897602861049,16037
hnp,sweeping,1,161,0.05847953216374269,93.90000000000003,2,0.02,23,0.23,100,0.0002851231972454116,16137
hnp,sweeping,1,162,0.05813953488372093,92.4,3,0.03,17,0.17,100,0.00032641192767187023,16237
hnp,sweeping,1,163,0.057803468208092484,97.30000000000004,0,0.0,27,0.27,100,0.0002810394386324333,16337
hnp,sweeping,1,164,0.0574712643678161,95.40000000000003,1,0.01,26,0.26,100,0.0014808939963404555,16437
hnp,sweeping,1,165,0.05714285714285714,95.40000000000002,1,0.01,27,0.27,100,0.0006237443846475798,16537
hnp,sweeping,1,166,0.056818181818181816,97.60000000000004,0,0.0,24,0.24,100,0.00036184981814585626,16637
hnp,sweeping,1,167,0.05649717514124294,97.20000000000005,0,0.0,28,0.28,100,0.0004241349709627684,16737
hnp,sweeping,1,168,0.056179775280898875,95.20000000000005,1,0.01,29,0.29,100,0.00028106964295147917,16837
hnp,sweeping,1,169,0.0558659217877095,95.40000000000003,1,0.01,27,0.27,100,0.00034108296677004546,16937
hnp,sweeping,1,170,0.05555555555555555,95.60000000000004,1,0.01,25,0.25,100,0.00027096858430013525,17037
hnp,sweeping,1,171,0.055248618784530384,97.30000000000004,0,0.0,27,0.27,100,0.00022684983719955198,17137
hnp,sweeping,1,172,0.054945054945054944,97.20000000000005,0,0.0,28,0.28,100,0.0003003801830345765,17237
hnp,sweeping,1,173,0.0546448087431694,95.20000000000006,1,0.01,29,0.29,100,0.0005027984135813312,17337
hnp,sweeping,1,174,0.05434782608695653,95.20000000000002,1,0.01,28,0.28,100,0.0007126409201009665,17437
hnp,sweeping,1,175,0.05405405405405406,95.30000000000003,1,0.01,28,0.28,100,0.0005199550109682605,17537
hnp,sweeping,1,176,0.05376344086021505,95.80000000000001,1,0.01,23,0.23,100,0.0004955533960310277,17637
hnp,sweeping,1,177,0.053475935828877004,93.50000000000003,2,0.02,26,0.26,100,0.000439638474927051,17737
hnp,sweeping,1,178,0.05319148936170213,95.70000000000003,1,0.01,23,0.23,100,0.000468348357535433,17837
hnp,sweeping,1,179,0.052910052910052914,95.60000000000002,1,0.01,24,0.24,100,0.0003396057640202343,17937
hnp,sweeping,1,180,0.05263157894736842,95.40000000000003,1,0.01,26,0.26,100,0.0011957659888867057,18037
hnp,sweeping,1,181,0.05235602094240837,96.90000000000003,0,0.0,31,0.31,100,0.0008914836309850216,18137
hnp,sweeping,1,182,0.052083333333333336,95.60000000000002,1,0.01,25,0.25,100,0.00033899882029800213,18237
hnp,sweeping,1,183,0.05181347150259067,97.20000000000005,0,0.0,28,0.28,100,0.0002583920318284072,18337
hnp,sweeping,1,184,0.051546391752577324,98.00000000000003,0,0.0,20,0.2,100,0.00022175507416250184,18437
hnp,sweeping,1,185,0.05128205128205128,97.40000000000005,0,0.0,26,0.26,100,0.0005413827708980534,18537
hnp,sweeping,1,186,0.0510204081632653,97.30000000000004,0,0.0,27,0.27,100,0.0003254369350906927,18637
hnp,sweeping,1,187,0.050761421319796954,97.40000000000003,0,0.0,26,0.26,100,0.00023217219291836954,18737
hnp,sweeping,1,188,0.050505050505050504,97.20000000000005,0,0.0,28,0.28,100,0.000789079775713617,18837
hnp,sweeping,1,189,0.05025125628140704,95.50000000000006,1,0.01,26,0.26,100,0.0003007091949257301,18937
hnp,sweeping,1,190,0.05,97.20000000000005,0,0.0,28,0.28,100,0.0007921042159432546,19037
hnp,sweeping,1,191,0.04975124378109452,97.10000000000005,0,0.0,29,0.29,100,0.00030345358303748073,19137
hnp,sweeping,1,192,0.04950495049504951,97.50000000000003,0,0.0,25,0.25,100,0.00036016288664541206,19237
hnp,sweeping,1,193,0.04926108374384236,93.50000000000004,2,0.02,26,0.26,100,0.0003319295101391617,19337
hnp,sweeping,1,194,0.04901960784313726,97.40000000000003,0,0.0,26,0.26,100,0.0005675218896067235,19437
hnp,sweeping,1,195,0.04878048780487805,96.90000000000005,0,0.0,31,0.31,100,0.00030541662403265945,19537
hnp,sweeping,1,196,0.04854368932038835,97.40000000000003,0,0.0,26,0.26,100,0.001665163134894101,19637
hnp,sweeping,1,197,0.04830917874396135,95.20000000000005,1,0.01,28,0.28,100,0.0004118719848338515,19737
hnp,sweeping,1,198,0.04807692307692307,95.40000000000005,1,0.01,27,0.27,100,0.0002608279361447785,19837
hnp,sweeping,1,199,0.04784688995215311,97.40000000000003,0,0.0,26,0.26,100,0.00027861169139214325,19937
hnp,sweeping,2,0,1.0,75.60000000000002,8,0.08,92,0.92,100,0.08401490729050459,37
hnp,sweeping,2,1,0.9090909090909091,72.19999999999997,10,0.1,86,0.86,100,0.008068434877786785,137
hnp,sweeping,2,2,0.8333333333333334,66.69999999999993,13,0.13,84,0.84,100,0.007525374273536727,237
hnp,sweeping,2,3,0.7692307692307692,75.80000000000003,8,0.08,88,0.88,100,0.0015347355423728005,337
hnp,sweeping,2,4,0.7142857142857143,77.50000000000003,7,0.07,92,0.92,100,0.002109429240808822,437
hnp,sweeping,2,5,0.6666666666666666,76.2,8,0.08,85,0.85,100,0.001152053410478402,537
hnp,sweeping,2,6,0.625,76.6,8,0.08,82,0.82,100,0.0011308063677279278,637
hnp,sweeping,2,7,0.5882352941176471,72.69999999999999,10,0.1,82,0.82,100,0.0013160255219554528,737
hnp,sweeping,2,8,0.5555555555555556,74.89999999999999,9,0.09,79,0.79,100,0.0011400112259434536,837
hnp,sweeping,2,9,0.5263157894736842,87.20000000000003,3,0.03,71,0.71,100,0.0012679650931386277,937
hnp,sweeping,2,10,0.5,81.40000000000003,6,0.06,72,0.72,100,0.0010657862678635866,1037
hnp,sweeping,2,11,0.47619047619047616,77.90000000000003,8,0.08,69,0.69,100,0.0012425812159199267,1137
hnp,sweeping,2,12,0.45454545454545453,84.40000000000003,5,0.05,59,0.59,100,0.001163942380226217,1237
hnp,sweeping,2,13,0.4347826086956522,86.50000000000003,4,0.04,57,0.57,100,0.0009310991980601102,1337
